Person_1,Person_2,Score,Label
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0023.jpg,0.6633151173591614,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0024.jpg,0.6785938143730164,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0025.jpg,0.6619980931282043,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0026.jpg,0.7234469056129456,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0027.jpg,0.746281623840332,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0028.jpg,0.7241805791854858,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0029.jpg,0.6844416260719299,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0030.jpg,0.6989728212356567,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0031.jpg,0.5765240788459778,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0032.jpg,0.7006120085716248,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0033.jpg,0.7505178451538086,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0034.jpg,0.640418291091919,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0035.jpg,0.6671448945999146,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0036.jpg,0.5107835531234741,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0037.jpg,0.0641038790345192,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0038.jpg,0.5771583318710327,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0039.jpg,0.7611018419265747,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0040.jpg,0.677171528339386,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0041.jpg,0.6676568984985352,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0042.jpg,0.6614017486572266,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0043.jpg,0.6842412352561951,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0044.jpg,0.7654820680618286,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0045.jpg,0.718637228012085,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0046.jpg,0.6605822443962097,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0047.jpg,0.677930474281311,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0048.jpg,0.6020960211753845,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0049.jpg,0.7337871193885803,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0050.jpg,0.7662217617034912,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0051.jpg,0.6917153596878052,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0052.jpg,0.7332555055618286,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0053.jpg,0.668587327003479,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0054.jpg,0.7748262286186218,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0055.jpg,0.685566782951355,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0056.jpg,0.6072765588760376,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0057.jpg,0.6904196739196777,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0058.jpg,0.6271013617515564,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0059.jpg,0.7480531930923462,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0060.jpg,0.6600902080535889,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0061.jpg,0.6451994776725769,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0062.jpg,0.718277096748352,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0063.jpg,0.734704852104187,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0064.jpg,0.6475836038589478,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0065.jpg,0.7566279172897339,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0066.jpg,0.7236794233322144,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0067.jpg,0.606391191482544,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0068.jpg,0.6988418102264404,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0069.jpg,0.6568069458007812,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0070.jpg,0.7037496566772461,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0071.jpg,0.6847267150878906,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0072.jpg,0.56068354845047,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0073.jpg,0.7671135067939758,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0074.jpg,0.7103810906410217,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0075.jpg,0.790961503982544,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0076.jpg,0.7027773857116699,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0077.jpg,0.7603949308395386,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0010.jpg,0.7243000864982605,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0011.jpg,0.6868448257446289,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0012.jpg,0.7003188133239746,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0013.jpg,0.7331539392471313,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0014.jpg,0.6907839775085449,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0015.jpg,0.7483789920806885,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0016.jpg,0.7502898573875427,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0017.jpg,0.6118302345275879,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0018.jpg,0.6270433664321899,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0019.jpg,0.6616661548614502,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0020.jpg,0.640859842300415,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0021.jpg,0.7033400535583496,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0022.jpg,0.692433774471283,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0023.jpg,0.6171618103981018,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0024.jpg,0.7366549968719482,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0025.jpg,0.6297301054000854,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0026.jpg,0.6264703273773193,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0027.jpg,0.7344406247138977,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0028.jpg,0.6975003480911255,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0029.jpg,0.6754101514816284,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0030.jpg,0.6576639413833618,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0031.jpg,0.6126320362091064,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0032.jpg,0.7034046053886414,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0033.jpg,0.7613126039505005,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0034.jpg,0.6289851665496826,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0035.jpg,0.7167993783950806,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0036.jpg,0.5940852165222168,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0037.jpg,0.0920301228761673,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0038.jpg,0.6938756704330444,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0039.jpg,0.7384408116340637,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0040.jpg,0.5493432879447937,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0041.jpg,0.6726335287094116,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0042.jpg,0.7249503135681152,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0043.jpg,0.6890547871589661,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0044.jpg,0.749464750289917,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0045.jpg,0.6962974071502686,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0046.jpg,0.6453061103820801,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0047.jpg,0.6217683553695679,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0048.jpg,0.6095898151397705,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0049.jpg,0.7305752038955688,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0050.jpg,0.7371618747711182,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0051.jpg,0.6977332830429077,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0052.jpg,0.600443959236145,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0053.jpg,0.6225717067718506,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0054.jpg,0.7417751550674438,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0055.jpg,0.6469893455505371,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0056.jpg,0.7059519290924072,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0057.jpg,0.685044527053833,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0058.jpg,0.6732535362243652,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0059.jpg,0.7561362981796265,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0060.jpg,0.6798232197761536,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0061.jpg,0.6732041835784912,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Ariel_Sharon\Ariel_Sharon_0062.jpg,0.7340216636657715,1
