path,label
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496803.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544349.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508391.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496733.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\518463.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558884.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545729.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557283.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543306.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538141.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558932.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527569.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531805.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\533120.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\503627.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\530052.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\500023.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526271.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502513.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\542814.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534515.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527068.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553610.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560160.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520047.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504314.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516509.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\554679.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\533441.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537600.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508492.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504110.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551950.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522554.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549335.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\525481.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\541751.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\524452.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498385.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521169.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531582.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\503253.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\535034.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\539860.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549795.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\540467.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510286.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\540298.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555777.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\539405.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\500135.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509168.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536188.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559415.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555017.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\559746.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544686.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\542500.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511315.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499368.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530001.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495325.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560766.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\541871.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537672.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536063.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521171.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544509.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560634.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\528769.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559906.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\536460.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544690.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\517809.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501477.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515276.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550109.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523491.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\547864.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\497852.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530430.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\510673.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526023.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497975.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560594.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\554144.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510750.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513075.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542626.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527103.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537202.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\539424.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495281.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538564.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\501625.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\549194.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522211.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499773.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560704.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497468.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\555436.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513998.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\552390.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549653.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556006.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515567.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\540600.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\546966.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548518.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510110.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\513481.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516523.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556456.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504817.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\542750.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\546117.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550502.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538942.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530466.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494604.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\518158.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\507832.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504651.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547799.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515264.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516086.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547544.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521175.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\539529.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545970.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\529837.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\513363.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497710.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\521771.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508947.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\561270.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504014.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538042.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537877.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511109.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520374.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494651.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495423.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\505474.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547840.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506187.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557252.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534915.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507199.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537138.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\550029.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544563.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527549.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538818.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544261.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537586.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543144.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495775.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512523.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516457.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504764.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519793.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\552545.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532795.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512728.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547701.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511195.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558151.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522629.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527050.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509759.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507501.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520596.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\554404.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\554787.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\551710.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542961.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\547027.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530315.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\551746.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499097.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\498661.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544226.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550064.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521397.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532154.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559687.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511107.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\525880.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520206.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548721.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545102.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\517807.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502373.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537218.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\518155.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\529620.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501425.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\551876.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522319.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531040.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\554465.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551708.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499310.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\529488.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538862.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545741.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512729.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534655.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561559.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553685.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551360.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499972.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545697.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\498614.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542311.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526130.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504400.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557340.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\526999.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558549.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506557.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553161.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505680.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512804.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502785.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508349.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497300.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497492.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496600.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497359.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545547.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526738.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\524530.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\515117.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521211.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561357.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496087.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553769.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\540876.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509810.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561128.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522679.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536757.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516158.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556927.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513467.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\560925.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515748.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551485.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497019.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543599.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513371.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550864.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534865.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499755.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\532456.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526387.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\546777.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531591.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520287.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534906.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544565.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\540752.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\496196.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506189.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\556994.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519382.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543334.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557273.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\517340.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505372.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504802.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\540068.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\513667.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516771.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527206.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511921.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510708.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\524640.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543972.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494650.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553549.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507447.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553036.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555955.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496774.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544562.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515538.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\557372.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502466.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559036.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504730.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\554642.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558451.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501774.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513434.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501843.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542084.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557975.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522176.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531806.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\556814.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\525035.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\497959.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553933.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523213.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499207.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512463.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510499.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\514773.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551624.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\539070.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532821.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521115.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521714.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\524488.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\510428.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521534.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560494.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548513.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499711.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561386.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\553360.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561342.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519672.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\529912.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502413.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\560015.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548064.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\552630.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\541456.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\514070.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521221.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499780.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495502.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560133.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531280.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\525211.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512880.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498539.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494523.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536935.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\524053.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553489.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557600.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\549098.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544938.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507864.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538744.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559930.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\528118.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504865.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\535002.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561160.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553070.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507097.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\548992.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559419.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550179.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498102.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544395.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561276.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499826.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549237.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542893.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555526.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\540355.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538432.jpg,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\555415.jpg,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\501386.jpg,1
