path,label
E:/kbtu_courses/diploma_project/src/diploma/data\live\521771.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508947.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\561270.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504014.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538042.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537877.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511109.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520374.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494651.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495423.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\505474.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547840.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506187.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557252.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534915.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507199.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537138.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\550029.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544563.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527549.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538818.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544261.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537586.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543144.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495775.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512523.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516457.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504764.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519793.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\552545.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532795.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512728.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547701.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511195.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558151.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522629.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527050.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509759.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507501.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520596.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\554404.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\554787.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\551710.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542961.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\547027.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530315.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\551746.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499097.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\498661.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544226.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550064.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521397.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532154.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559687.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511107.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\525880.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520206.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548721.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545102.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\517807.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502373.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537218.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\518155.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\529620.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501425.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\551876.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522319.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531040.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\554465.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551708.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499310.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\529488.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538862.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545741.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512729.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534655.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561559.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553685.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551360.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499972.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545697.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\498614.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542311.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526130.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504400.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557340.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\526999.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558549.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506557.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553161.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505680.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512804.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502785.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508349.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497300.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497492.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496600.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497359.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545547.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526738.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\524530.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\515117.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521211.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561357.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496087.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553769.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\540876.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509810.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561128.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522679.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536757.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516158.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556927.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513467.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\560925.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515748.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551485.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497019.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543599.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513371.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550864.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534865.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499755.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\532456.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526387.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\546777.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531591.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520287.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534906.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544565.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\540752.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\496196.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506189.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\556994.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519382.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543334.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557273.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\517340.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505372.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504802.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\540068.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\513667.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516771.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527206.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511921.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510708.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\524640.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543972.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494650.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553549.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507447.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553036.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555955.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496774.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544562.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515538.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\557372.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502466.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559036.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504730.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\554642.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558451.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501774.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513434.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501843.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542084.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557975.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522176.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531806.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\556814.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\525035.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\497959.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553933.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523213.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499207.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512463.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510499.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\514773.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551624.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\539070.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532821.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521115.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521714.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\524488.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\510428.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521534.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560494.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548513.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499711.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561386.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\553360.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561342.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519672.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\529912.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502413.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\560015.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548064.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\552630.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\541456.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\514070.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521221.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499780.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495502.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560133.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531280.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\525211.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512880.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498539.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494523.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536935.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\524053.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553489.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557600.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\549098.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544938.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507864.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538744.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559930.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\528118.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504865.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\535002.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561160.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553070.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507097.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\548992.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559419.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550179.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498102.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544395.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561276.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499826.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549237.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542893.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555526.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\540355.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538432.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\555415.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\501386.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507277.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\499446.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558232.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526046.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556437.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557454.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\505834.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506226.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542665.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516185.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534277.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\502852.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557410.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498042.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549789.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521105.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516658.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\543072.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556027.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544886.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559471.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527364.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498910.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497887.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549238.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\511330.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\510482.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523692.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553326.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498906.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521799.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523042.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532465.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505824.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\560898.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523747.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\502109.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\500309.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547524.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\512426.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\537716.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495524.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508426.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496760.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538738.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523156.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494897.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\516564.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558511.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\503590.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\524532.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\495367.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530270.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497628.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\552758.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520623.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506419.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543714.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531491.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526069.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519826.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527558.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530154.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513522.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\529749.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\525185.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494409.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556109.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510478.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\534362.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\552509.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501085.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515368.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544489.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505997.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507331.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536470.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\547165.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508255.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\552383.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516211.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549216.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549999.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\506185.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507456.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495662.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\533356.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\552755.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522085.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550947.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508742.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\528752.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\505684.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516929.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556035.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\514123.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515652.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\550814.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\541096.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\518671.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559543.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496799.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\520776.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560848.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\540706.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\521869.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\496255.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\520041.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\535384.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502783.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532802.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508898.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556552.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\533908.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507045.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\518768.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\523818.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520874.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\546395.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\live\519148.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509582.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508645.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\533425.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545958.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511731.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\546969.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548915.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548580.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\537869.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\546975.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507568.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530675.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511027.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530846.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\546446.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\554149.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538510.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549228.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\541287.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555529.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\535135.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\live\558391.png,1
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543345.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560097.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547782.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499657.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\500236.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516367.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\500186.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\540632.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549706.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536687.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515255.png,0
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550137.png,0
