path,label,scores
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519470.jpg,0,0.002477471251040697
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547179.jpg,0,0.003635796718299389
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509089.jpg,0,0.0022943485528230667
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502018.jpg,0,0.0008574737003073096
E:/kbtu_courses/diploma_project/src/diploma/data\live\552871.jpg,1,0.9956694841384888
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506436.jpg,0,0.006694803945720196
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\533900.jpg,0,0.0022712540812790394
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545048.jpg,0,0.0018031998770311475
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\539322.jpg,0,0.002772987587377429
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499970.jpg,0,0.0011188233038410544
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\500897.jpg,0,0.0469646081328392
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513827.jpg,0,0.011383314616978168
E:/kbtu_courses/diploma_project/src/diploma/data\live\522648.jpg,1,0.9852085113525391
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559882.jpg,0,0.00042586447671055794
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\539350.jpg,0,0.002777055837213993
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527909.jpg,0,0.004066175315529108
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505623.jpg,0,0.0004502910887822509
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527038.jpg,0,0.004516500514000654
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\529531.jpg,0,0.003843011101707816
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521047.jpg,0,0.0027586021460592747
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513023.jpg,0,0.0022512550931423903
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519543.jpg,0,0.0014140852726995945
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508780.jpg,0,0.001768932561390102
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\524798.jpg,0,0.0014418110949918628
E:/kbtu_courses/diploma_project/src/diploma/data\live\539017.jpg,1,0.9961279034614563
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531864.jpg,0,0.0013303839368745685
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\500004.jpg,0,0.0035938313230872154
E:/kbtu_courses/diploma_project/src/diploma/data\live\542510.jpg,1,0.99594646692276
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530808.jpg,0,0.0015115673886612058
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\503682.jpg,0,0.007247127592563629
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\546618.jpg,0,0.002332522301003337
E:/kbtu_courses/diploma_project/src/diploma/data\live\541558.jpg,1,0.9821258783340454
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513084.jpg,0,0.004743288271129131
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537692.jpg,0,0.0011005087289959192
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\512035.jpg,0,0.0010452867718413472
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506005.jpg,0,0.0016806856729090214
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558581.jpg,0,0.0012259345967322588
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547645.jpg,0,0.0010573217878118157
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521072.jpg,0,0.0006424108287319541
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534455.jpg,0,0.000642676604911685
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561129.jpg,0,0.00042617088183760643
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508053.jpg,0,0.0020399263594299555
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520991.jpg,0,0.0014339280314743519
E:/kbtu_courses/diploma_project/src/diploma/data\live\556906.jpg,1,0.9951949715614319
E:/kbtu_courses/diploma_project/src/diploma/data\live\498219.jpg,1,0.9965571165084839
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498751.jpg,0,0.001565492944791913
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522334.jpg,0,0.0006499409792013466
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536643.jpg,0,0.0032805185765028
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555823.jpg,0,0.001940128393471241
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\552118.jpg,0,0.004381186328828335
E:/kbtu_courses/diploma_project/src/diploma/data\live\516390.jpg,1,0.9935395121574402
E:/kbtu_courses/diploma_project/src/diploma/data\live\499985.jpg,1,0.9646239280700684
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521961.jpg,0,0.0006042836466804147
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555352.jpg,0,0.0022461055777966976
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\529661.jpg,0,0.0011968702310696244
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\503780.jpg,0,0.001454133540391922
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\503553.jpg,0,0.001023598131723702
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519507.jpg,0,0.008382954634726048
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550774.jpg,0,0.0007466374663636088
E:/kbtu_courses/diploma_project/src/diploma/data\live\498827.jpg,1,0.9870300889015198
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505949.jpg,0,0.0019507135730236769
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522973.jpg,0,0.0007206079317256808
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\524474.jpg,0,0.001100959605537355
E:/kbtu_courses/diploma_project/src/diploma/data\live\512498.jpg,1,0.9836641550064087
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527418.jpg,0,0.0014900543028488755
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532031.jpg,0,0.0007445119554176927
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531825.jpg,0,0.005152852740138769
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519976.jpg,0,0.0073366183787584305
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509622.jpg,0,0.0003117678570561111
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543755.jpg,0,0.00025675343931652606
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501273.jpg,0,0.001092011108994484
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506583.jpg,0,0.0011200171429663897
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557900.jpg,0,0.0014264208730310202
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538369.jpg,0,0.0014672867255285382
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496075.jpg,0,0.0056544579565525055
E:/kbtu_courses/diploma_project/src/diploma/data\live\552197.jpg,1,0.9840564727783203
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538662.jpg,0,0.0009623757214285433
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550021.jpg,0,0.006459124851971865
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520434.jpg,0,0.0011283917119726539
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\554952.jpg,0,0.0012669390998780727
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545472.jpg,0,0.001938285306096077
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519161.jpg,0,0.0008069539908319712
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494462.jpg,0,0.0022988293785601854
E:/kbtu_courses/diploma_project/src/diploma/data\live\556377.jpg,1,0.995740532875061
E:/kbtu_courses/diploma_project/src/diploma/data\live\545109.jpg,1,0.9934966564178467
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531499.jpg,0,0.002104173880070448
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\518963.jpg,0,0.0006641693762503564
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537762.jpg,0,0.0009102937183342874
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498334.jpg,0,0.0012732925824820995
E:/kbtu_courses/diploma_project/src/diploma/data\live\515069.jpg,1,0.9989223480224609
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495332.jpg,0,0.0004114174225833267
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\503522.jpg,0,0.000623270112555474
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\541759.jpg,0,0.0006946069188416004
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502229.jpg,0,0.0014784461818635464
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516378.jpg,0,0.0034188837744295597
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501006.jpg,0,0.0004225300217512995
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\554019.jpg,0,0.0020361014176160097
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495619.jpg,0,0.0010120701044797897
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\539343.jpg,0,0.0073750074952840805
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522206.jpg,0,0.0013372175162658095
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\518456.jpg,0,0.0042207813821733
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498492.jpg,0,0.0033428019378334284
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499001.jpg,0,0.0023665279150009155
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501246.jpg,0,0.0022119253408163786
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527571.jpg,0,0.00604856526479125
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499433.jpg,0,0.008403209038078785
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\546908.jpg,0,0.0027894580271095037
E:/kbtu_courses/diploma_project/src/diploma/data\live\495880.jpg,1,0.9930340051651001
E:/kbtu_courses/diploma_project/src/diploma/data\live\494452.jpg,1,0.9932742118835449
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550739.jpg,0,0.0012705770786851645
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\533954.jpg,0,0.0021368940360844135
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521274.jpg,0,0.006390881724655628
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526970.jpg,0,0.0011312615824863315
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505671.jpg,0,0.0004542499082162976
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\537838.jpg,0,0.001734916353598237
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542199.jpg,0,0.001875041052699089
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504790.jpg,0,0.0053001148626208305
E:/kbtu_courses/diploma_project/src/diploma/data\live\508357.jpg,1,0.991567075252533
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550413.jpg,0,0.0006841752910986543
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504038.jpg,0,0.0028921994380652905
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\514787.jpg,0,0.001494261552579701
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\504870.jpg,0,0.001970010343939066
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548653.jpg,0,0.0032606853637844324
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519638.jpg,0,0.004388599190860987
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507714.jpg,0,0.009232606738805771
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\560281.jpg,0,0.0010920646600425243
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\527977.jpg,0,0.0019624747801572084
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555067.jpg,0,0.0025988533161580563
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502123.jpg,0,0.0019587629940360785
E:/kbtu_courses/diploma_project/src/diploma/data\live\506000.jpg,1,0.9872843027114868
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\546258.jpg,0,0.0010111380834132433
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544983.jpg,0,0.0019202096154913306
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498728.jpg,0,0.004623496904969215
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548717.jpg,0,0.003377377986907959
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544658.jpg,0,0.002377718687057495
E:/kbtu_courses/diploma_project/src/diploma/data\live\553827.jpg,1,0.9932634234428406
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509690.jpg,0,0.0013960786163806915
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556256.jpg,0,0.03020223043859005
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516102.jpg,0,0.0012099273735657334
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531039.jpg,0,0.0017895892960950732
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\550331.jpg,0,0.004144229926168919
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\520728.jpg,0,0.002597960876300931
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551979.jpg,0,0.0006374803488142788
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553344.jpg,0,0.0016996257472783327
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\541135.jpg,0,0.003627738682553172
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\544325.jpg,0,0.001345538068562746
E:/kbtu_courses/diploma_project/src/diploma/data\live\518235.jpg,1,0.9911298751831055
E:/kbtu_courses/diploma_project/src/diploma/data\live\537763.jpg,1,0.9550981521606445
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507324.jpg,0,0.001047004945576191
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506256.jpg,0,0.001291715307161212
E:/kbtu_courses/diploma_project/src/diploma/data\live\498407.jpg,1,0.9964307546615601
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559754.jpg,0,0.00028621184173971415
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505330.jpg,0,0.0016934629529714584
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557939.jpg,0,0.002028932562097907
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\539845.jpg,0,0.0013921797508373857
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\503727.jpg,0,0.0005379235954023898
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532575.jpg,0,0.005082312505692244
E:/kbtu_courses/diploma_project/src/diploma/data\live\558921.jpg,1,0.9981040954589844
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522217.jpg,0,0.004034989047795534
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521457.jpg,0,0.0015132135013118386
E:/kbtu_courses/diploma_project/src/diploma/data\live\559116.jpg,1,0.9941357374191284
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506746.jpg,0,0.0008576285326853395
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\552111.jpg,0,0.00018746608111541718
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\522413.jpg,0,0.001310173305682838
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\555236.jpg,0,0.0015841623535379767
E:/kbtu_courses/diploma_project/src/diploma/data\live\505148.jpg,1,0.9983832836151123
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\535885.jpg,0,0.0038697291165590286
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499687.jpg,0,0.0020437322091311216
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\528953.jpg,0,0.0032288760412484407
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\529527.jpg,0,0.0041008638218045235
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\521822.jpg,0,0.009326000697910786
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498994.jpg,0,0.0015685472171753645
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\533527.jpg,0,0.004627589602023363
E:/kbtu_courses/diploma_project/src/diploma/data\live\519136.jpg,1,0.9709609150886536
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\518419.jpg,0,0.011884924955666065
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506131.jpg,0,0.0008386799599975348
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505284.jpg,0,0.000240314329857938
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519404.jpg,0,0.0008923634304665029
E:/kbtu_courses/diploma_project/src/diploma/data\live\520579.jpg,1,0.997810423374176
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\529208.jpg,0,0.0028063273057341576
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558752.jpg,0,0.0002911021001636982
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\514976.jpg,0,0.0004354090488050133
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\559879.jpg,0,0.00040598769555799663
E:/kbtu_courses/diploma_project/src/diploma/data\live\512548.jpg,1,0.9852315187454224
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\535975.jpg,0,0.0019157148199155927
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508569.jpg,0,0.0005759048508480191
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\553822.jpg,0,0.0012712059542536736
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\501098.jpg,0,0.0010685434099286795
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\513253.jpg,0,0.0007347982609644532
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\528041.jpg,0,0.0013438354944810271
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\498057.jpg,0,0.0007898464682511985
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556844.jpg,0,0.0016079442575573921
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507368.jpg,0,0.0004565589188132435
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\517716.jpg,0,0.0009294088231399655
E:/kbtu_courses/diploma_project/src/diploma/data\live\540733.jpg,1,0.9952947497367859
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509140.jpg,0,0.0007885769591666758
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\524943.jpg,0,0.0014600889990106225
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\548798.jpg,0,0.14597783982753754
E:/kbtu_courses/diploma_project/src/diploma/data\live\504872.jpg,1,0.9515808820724487
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519705.jpg,0,0.0006341792177408934
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523011.jpg,0,0.0030345197301357985
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496286.jpg,0,0.0013325460022315383
E:/kbtu_courses/diploma_project/src/diploma/data\live\507829.jpg,1,0.9972890615463257
E:/kbtu_courses/diploma_project/src/diploma/data\live\538611.jpg,1,0.9979554414749146
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557907.jpg,0,0.0030633090063929558
E:/kbtu_courses/diploma_project/src/diploma/data\live\523056.jpg,1,0.9959020018577576
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495905.jpg,0,0.0013631656765937805
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\496554.jpg,0,0.00032327004009857774
E:/kbtu_courses/diploma_project/src/diploma/data\live\515090.jpg,1,0.9951785802841187
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\500323.jpg,0,0.0024466526228934526
E:/kbtu_courses/diploma_project/src/diploma/data\live\512145.jpg,1,0.9963776469230652
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502535.jpg,0,0.000409358850447461
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\534261.jpg,0,0.002476366003975272
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523687.jpg,0,0.00035534679773263633
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499146.jpg,0,0.004855947103351355
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\558667.jpg,0,0.0006002387963235378
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\530453.jpg,0,0.0011064643040299416
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\509012.jpg,0,0.0033391343895345926
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497906.jpg,0,0.003380353329703212
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\561094.jpg,0,0.0025460021570324898
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510514.jpg,0,0.000938953016884625
E:/kbtu_courses/diploma_project/src/diploma/data\live\514231.jpg,1,0.9663106799125671
E:/kbtu_courses/diploma_project/src/diploma/data\live\511445.jpg,1,0.9926789999008179
E:/kbtu_courses/diploma_project/src/diploma/data\live\550551.jpg,1,0.9967605471611023
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\508815.jpg,0,0.0017582002328708768
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536707.jpg,0,0.00843124371021986
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\507962.jpg,0,0.02994043007493019
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\518972.jpg,0,0.0011058320524170995
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\545223.jpg,0,0.0011009344598278403
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510944.jpg,0,0.0029111539479345083
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511995.jpg,0,0.0005786228575743735
E:/kbtu_courses/diploma_project/src/diploma/data\live\521285.jpg,1,0.9933757185935974
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519018.jpg,0,0.0013639533426612616
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\543616.jpg,0,0.001799871912226081
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\514798.jpg,0,0.0006997525342740119
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\547690.jpg,0,0.0007893923320807517
E:/kbtu_courses/diploma_project/src/diploma/data\live\521208.jpg,1,0.9958505630493164
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556565.jpg,0,0.001199741498567164
E:/kbtu_courses/diploma_project/src/diploma/data\live\532092.jpg,1,0.9837452173233032
E:/kbtu_courses/diploma_project/src/diploma/data\live\543798.jpg,1,0.982056736946106
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\506331.jpg,0,0.0030803210102021694
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\533681.jpg,0,0.0018473811214789748
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\505499.jpg,0,0.001522446284070611
E:/kbtu_courses/diploma_project/src/diploma/data\live\549520.jpg,1,0.9967480897903442
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538095.jpg,0,0.0017732244450598955
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556438.jpg,0,0.0020147005561739206
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\503671.jpg,0,0.000962782884016633
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531915.jpg,0,0.0035878787748515606
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\528939.jpg,0,0.0005044068675488234
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\529238.jpg,0,0.004414692521095276
E:/kbtu_courses/diploma_project/src/diploma/data\live\494948.jpg,1,0.9987731575965881
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523532.jpg,0,0.002090827561914921
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\551200.jpg,0,0.0006592610734514892
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\515425.jpg,0,0.0004572115431074053
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\516548.jpg,0,0.0067607988603413105
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\523318.jpg,0,0.001297864131629467
E:/kbtu_courses/diploma_project/src/diploma/data\live\541701.jpg,1,0.998870313167572
E:/kbtu_courses/diploma_project/src/diploma/data\live\529474.jpg,1,0.9944550395011902
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\538973.jpg,0,0.0015099166193976998
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\549994.jpg,0,0.00045685190707445145
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556718.jpg,0,0.0007824822678230703
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497066.jpg,0,0.05210856720805168
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\531212.jpg,0,0.0016546020051464438
E:/kbtu_courses/diploma_project/src/diploma/data\live\522901.jpg,1,0.9985706806182861
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\494472.jpg,0,0.001871177228167653
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\510380.jpg,0,0.0009490702068433166
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\525778.jpg,0,0.0009576743468642235
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\511715.jpg,0,0.0022030335385352373
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\540586.jpg,0,0.0029788692481815815
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\552293.jpg,0,0.0011572549119591713
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\557385.jpg,0,0.0016717996913939714
E:/kbtu_courses/diploma_project/src/diploma/data\live\531908.jpg,1,0.9979179501533508
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\556950.jpg,0,0.025067992508411407
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\499522.jpg,0,0.00041687581688165665
E:/kbtu_courses/diploma_project/src/diploma/data\live\560318.jpg,1,0.9798237085342407
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\542563.jpg,0,0.0011812869925051928
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526314.jpg,0,0.0003613665758166462
E:/kbtu_courses/diploma_project/src/diploma/data\live\538396.jpg,1,0.996355414390564
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\536630.jpg,0,0.003526476677507162
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\502625.jpg,0,0.0011980257695540786
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\532508.jpg,0,0.0003892929235007614
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\525121.jpg,0,0.008523947559297085
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\518848.jpg,0,0.00416242191568017
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\526647.jpg,0,0.0007457883912138641
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\519894.jpg,0,0.001491742325015366
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\497631.jpg,0,0.19658862054347992
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\517942.jpg,0,0.002301562810316682
E:/kbtu_courses/diploma_project/src/diploma/data\live\513654.jpg,1,0.996637225151062
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\525249.jpg,0,0.0013517083134502172
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\525137.jpg,0,0.0007564782863482833
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\524797.jpg,0,0.0005395673215389252
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\514222.jpg,0,0.006745676510035992
E:/kbtu_courses/diploma_project/src/diploma/data\live\556179.jpg,1,0.995373547077179
E:/kbtu_courses/diploma_project/src/diploma/data\live\559683.jpg,1,0.998095691204071
E:/kbtu_courses/diploma_project/src/diploma/data\spoof\495518.jpg,0,0.03691165894269943
E:/kbtu_courses/diploma_project/src/diploma/data\live\537004.jpg,1,0.9904360175132751
